sample	producer	occurrence
NG5425485	Faecalibacterium_prausnitzii_SL3_3	1
NG5425485	Eubacterium_limosum_KIST612	1
NG5425485	Clostridium_sporogenes_ATCC_15579	1
NG5425485	Eubacterium_hallii_DSM_3353	1
NG5425485	Anaerostipes_hadrus_DSM_3319	1
NG5425485	Flavonifractor_plautii_ATCC_29863	1
NG5425485	Faecalibacterium_prausnitzii_A2_165	1
NG5425485	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG5425485	Eubacterium_hallii_L2_7	1
NG5425485	Eubacterium_cylindroides_T2_87	1
NG5425485	Roseburia_intestinalis_L1_82	1
NG5425485	Roseburia_hominis_A2_183	1
NG5425485	Faecalibacterium_prausnitzii_L2_6	1
NG5425485	Coprococcus_catus_GD_7	1
NG5425485	Clostridium_bolteae_ATCC_BAA_613	1
NG5425485	Blautia_obeum_ATCC_29174	1
NG5425485	Ruminococcus_obeum_A2_162	1
NG5425485	Ruminococcus_torques_L2_14	1
NG5425485	Bifidobacterium_adolescentis_ATCC_15703	1
NG5636434	Roseburia_hominis_A2_183	1
NG5636434	Eubacterium_hallii_DSM_3353	1
NG5636434	Coprococcus_catus_GD_7	1
NG5636434	Clostridium_difficile_R20291	1
NG5636434	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG5636434	Clostridium_difficile_NAP07	1
NG5636434	Flavonifractor_plautii_ATCC_29863	1
NG5636434	Anaerostipes_hadrus_DSM_3319	1
NG5636434	Clostridium_difficile_NAP08	1
NG5636434	Butyrivibrio_fibrisolvens_16_4	1
NG5636434	Faecalibacterium_prausnitzii_M21_2	1
NG5636434	Clostridium_sporogenes_ATCC_15579	1
NG5636434	Faecalibacterium_prausnitzii_A2_165	1
NG5636434	Clostridium_difficile_CD196	1
NG5636434	Eubacterium_hallii_L2_7	1
NG5636434	Clostridium_innocuum_2959	1
NG5636434	Faecalibacterium_prausnitzii_SL3_3	1
NG5636434	Roseburia_intestinalis_L1_82	1
NG5636434	Eubacterium_cylindroides_T2_87	1
NG5636434	Eubacterium_cellulosolvens_6	1
NG5636434	Eubacterium_sulci_ATCC_35585	1
NG5636434	Peptostreptococcus_anaerobius_DSM_2949	1
NG5636434	Faecalibacterium_prausnitzii_L2_6	1
NG5636434	Ruminococcus_torques_L2_14	1
NG5636434	Bifidobacterium_adolescentis_ATCC_15703	1
NG5636434	Blautia_obeum_ATCC_29174	1
NG5636434	Ruminococcus_obeum_A2_162	1
NG5636434	Clostridium_bolteae_ATCC_BAA_613	1
NG5636434	Streptococcus_cristatus_ATCC_51100	1
MH0402	Clostridium_botulinum_F_str_230613	1
MH0402	Fusobacterium_mortiferum_ATCC_9817	1
MH0402	Fusobacterium_gonidiaformans_3_1_5R	1
MH0402	Acidaminococcus_intestini_RyC_MR95	1
MH0402	Acidaminococcus_fermentans_DSM_20731	1
MH0402	Shigella_dysenteriae_Sd197	1
MH0402	Shigella_sonnei_Ss046	1
MH0402	Finegoldia_magna_ATCC_29328	1
MH0402	Faecalibacterium_prausnitzii_M21_2	1
MH0402	Faecalibacterium_prausnitzii_SL3_3	1
MH0402	Eubacterium_limosum_KIST612	1
MH0402	Clostridium_sporogenes_ATCC_15579	1
MH0402	Filifactor_alocis_ATCC_35896	1
MH0402	Clostridium_difficile_CD196	1
MH0402	Eubacterium_cellulosolvens_6	1
MH0402	Fusobacterium_varium_ATCC_27725	1
MH0402	Eubacterium_hallii_DSM_3353	1
MH0402	Clostridium_botulinum_A_str_Hall	1
MH0402	Clostridium_sordellii_ATCC_9714	1
MH0402	Anaerostipes_hadrus_DSM_3319	1
MH0402	Porphyromonas_asaccharolytica_DSM_20707	1
MH0402	Flavonifractor_plautii_ATCC_29863	1
MH0402	Eubacterium_sulci_ATCC_35585	1
MH0402	Faecalibacterium_prausnitzii_A2_165	1
MH0402	Escherichia_albertii_KF1	1
MH0402	Clostridium_butyricum_DSM_10702	1
MH0402	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0402	Clostridium_tyrobutyricum_DSM_2637	1
MH0402	Escherichia_coli_O157_H7_str_Sakai	1
MH0402	Eubacterium_hallii_L2_7	1
MH0402	Clostridium_sticklandii_DSM_519	1
MH0402	Clostridium_botulinum_E1_str_BoNT_E_Beluga	1
MH0402	Eubacterium_cylindroides_T2_87	1
MH0402	Fusobacterium_gonidiaformans_ATCC_25563	1
MH0402	Megasphaera_elsdenii_DSM_20460	1
MH0402	Clostridium_difficile_R20291	1
MH0402	Clostridium_perfringens_ATCC_13124	1
MH0402	Escherichia_albertii_TW07627	1
MH0402	Clostridium_botulinum_A_str_ATCC_3502	1
MH0402	Citrobacter_freundii_UCI_31	1
MH0402	Escherichia_coli_UTI89_UPEC	1
MH0402	Clostridium_botulinum_Bf	1
MH0402	Roseburia_intestinalis_L1_82	1
MH0402	Clostridium_saccharoperbutylacetonicum_N1_4_HMT	1
MH0402	Peptostreptococcus_anaerobius_DSM_2949	1
MH0402	Anaerococcus_prevotii_DSM_20548	1
MH0402	Porphyromonas_gingivalis_W83	1
MH0402	Clostridium_difficile_NAP07	1
MH0402	Clostridium_butyricum_E4_str_BoNT_E_BL5262	1
MH0402	Citrobacter_freundii_ATCC_8090	1
MH0402	Roseburia_hominis_A2_183	1
MH0402	Clostridium_botulinum_A_str_ATCC_19397	1
MH0402	Clostridium_acetobutylicum_ATCC_824	1
MH0402	Clostridium_difficile_NAP08	1
MH0402	Butyrivibrio_fibrisolvens_16_4	1
MH0402	Escherichia_fergusonii_ATCC_35469	1
MH0402	Tannerella_forsythia_ATCC_43037	1
MH0402	Faecalibacterium_prausnitzii_L2_6	1
MH0402	Coprococcus_catus_GD_7	1
MH0402	Escherichia_coli_str_K_12_substr_MG1655	1
MH0402	Streptococcus_anginosus_1_2_62CV	1
MH0402	Blautia_obeum_ATCC_29174	1
MH0402	Ruminococcus_obeum_A2_162	1
MH0402	Bifidobacterium_adolescentis_ATCC_15703	1
MH0402	Ruminococcus_torques_L2_14	1
MH0402	Clostridium_bolteae_ATCC_BAA_613	1
NG5636288	Faecalibacterium_prausnitzii_M21_2	1
NG5636288	Faecalibacterium_prausnitzii_SL3_3	1
NG5636288	Clostridium_sporogenes_ATCC_15579	1
NG5636288	Eubacterium_hallii_DSM_3353	1
NG5636288	Anaerostipes_hadrus_DSM_3319	1
NG5636288	Flavonifractor_plautii_ATCC_29863	1
NG5636288	Eubacterium_sulci_ATCC_35585	1
NG5636288	Faecalibacterium_prausnitzii_A2_165	1
NG5636288	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG5636288	Eubacterium_hallii_L2_7	1
NG5636288	Eubacterium_cylindroides_T2_87	1
NG5636288	Roseburia_intestinalis_L1_82	1
NG5636288	Roseburia_hominis_A2_183	1
NG5636288	Faecalibacterium_prausnitzii_L2_6	1
NG5636288	Coprococcus_catus_GD_7	1
NG5636288	Ruminococcus_obeum_A2_162	1
NG5636288	Clostridium_bolteae_ATCC_BAA_613	1
NG5636288	Blautia_obeum_ATCC_29174	1
NG5636288	Ruminococcus_torques_L2_14	1
MH0309	Escherichia_coli_O157_H7_str_Sakai	1
MH0309	Roseburia_hominis_A2_183	1
MH0309	Finegoldia_magna_ATCC_29328	1
MH0309	Eubacterium_hallii_DSM_3353	1
MH0309	Eubacterium_limosum_KIST612	1
MH0309	Coprococcus_catus_GD_7	1
MH0309	Shigella_dysenteriae_Sd197	1
MH0309	Clostridium_difficile_R20291	1
MH0309	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0309	Shigella_sonnei_Ss046	1
MH0309	Escherichia_coli_UTI89_UPEC	1
MH0309	Clostridium_difficile_NAP07	1
MH0309	Flavonifractor_plautii_ATCC_29863	1
MH0309	Anaerostipes_hadrus_DSM_3319	1
MH0309	Clostridium_difficile_NAP08	1
MH0309	Filifactor_alocis_ATCC_35896	1
MH0309	Butyrivibrio_fibrisolvens_16_4	1
MH0309	Faecalibacterium_prausnitzii_M21_2	1
MH0309	Acidaminococcus_intestini_RyC_MR95	1
MH0309	Clostridium_sporogenes_ATCC_15579	1
MH0309	Faecalibacterium_prausnitzii_A2_165	1
MH0309	Porphyromonas_asaccharolytica_DSM_20707	1
MH0309	Clostridium_difficile_CD196	1
MH0309	Escherichia_fergusonii_ATCC_35469	1
MH0309	Acidaminococcus_fermentans_DSM_20731	1
MH0309	Megasphaera_elsdenii_DSM_20460	1
MH0309	Porphyromonas_gingivalis_W83	1
MH0309	Eubacterium_hallii_L2_7	1
MH0309	Faecalibacterium_prausnitzii_SL3_3	1
MH0309	Roseburia_intestinalis_L1_82	1
MH0309	Escherichia_albertii_TW07627	1
MH0309	Eubacterium_cylindroides_T2_87	1
MH0309	Escherichia_albertii_KF1	1
MH0309	Eubacterium_cellulosolvens_6	1
MH0309	Eubacterium_sulci_ATCC_35585	1
MH0309	Peptostreptococcus_anaerobius_DSM_2949	1
MH0309	Faecalibacterium_prausnitzii_L2_6	1
MH0309	Bifidobacterium_adolescentis_ATCC_15703	1
MH0309	Blautia_obeum_ATCC_29174	1
MH0309	Escherichia_coli_str_K_12_substr_MG1655	1
MH0309	Ruminococcus_obeum_A2_162	1
MH0309	Ruminococcus_torques_L2_14	1
MH0309	Clostridium_bolteae_ATCC_BAA_613	1
MH0311	Faecalibacterium_prausnitzii_M21_2	1
MH0311	Faecalibacterium_prausnitzii_SL3_3	1
MH0311	Clostridium_sporogenes_ATCC_15579	1
MH0311	Eubacterium_hallii_DSM_3353	1
MH0311	Anaerostipes_hadrus_DSM_3319	1
MH0311	Flavonifractor_plautii_ATCC_29863	1
MH0311	Faecalibacterium_prausnitzii_A2_165	1
MH0311	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0311	Eubacterium_hallii_L2_7	1
MH0311	Eubacterium_cylindroides_T2_87	1
MH0311	Roseburia_intestinalis_L1_82	1
MH0311	Roseburia_hominis_A2_183	1
MH0311	Faecalibacterium_prausnitzii_L2_6	1
MH0311	Coprococcus_catus_GD_7	1
MH0311	Ruminococcus_torques_L2_14	1
MH0311	Bifidobacterium_adolescentis_ATCC_15703	1
MH0311	Blautia_obeum_ATCC_29174	1
MH0311	Ruminococcus_obeum_A2_162	1
MH0311	Clostridium_bolteae_ATCC_BAA_613	1
NG5636421	Roseburia_hominis_A2_183	1
NG5636421	Finegoldia_magna_ATCC_29328	1
NG5636421	Eubacterium_hallii_DSM_3353	1
NG5636421	Coprococcus_catus_GD_7	1
NG5636421	Clostridium_difficile_R20291	1
NG5636421	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG5636421	Clostridium_difficile_NAP07	1
NG5636421	Flavonifractor_plautii_ATCC_29863	1
NG5636421	Anaerostipes_hadrus_DSM_3319	1
NG5636421	Clostridium_difficile_NAP08	1
NG5636421	Faecalibacterium_prausnitzii_M21_2	1
NG5636421	Acidaminococcus_intestini_RyC_MR95	1
NG5636421	Clostridium_sporogenes_ATCC_15579	1
NG5636421	Faecalibacterium_prausnitzii_A2_165	1
NG5636421	Clostridium_difficile_CD196	1
NG5636421	Acidaminococcus_fermentans_DSM_20731	1
NG5636421	Eubacterium_hallii_L2_7	1
NG5636421	Faecalibacterium_prausnitzii_SL3_3	1
NG5636421	Roseburia_intestinalis_L1_82	1
NG5636421	Eubacterium_cylindroides_T2_87	1
NG5636421	Eubacterium_cellulosolvens_6	1
NG5636421	Eubacterium_sulci_ATCC_35585	1
NG5636421	Peptostreptococcus_anaerobius_DSM_2949	1
NG5636421	Faecalibacterium_prausnitzii_L2_6	1
NG5636421	Ruminococcus_torques_L2_14	1
NG5636421	Streptococcus_anginosus_1_2_62CV	1
NG5636421	Bifidobacterium_adolescentis_ATCC_15703	1
NG5636421	Blautia_obeum_ATCC_29174	1
NG5636421	Ruminococcus_obeum_A2_162	1
NG5636421	Streptococcus_constellatus_subsp_pharyngis_SK1060	1
NG5636421	Clostridium_bolteae_ATCC_BAA_613	1
NG5636421	Streptococcus_constellatus_subsp_constellatus_SK53	1
MH0037	Roseburia_hominis_A2_183	1
MH0037	Eubacterium_hallii_DSM_3353	1
MH0037	Coprococcus_catus_GD_7	1
MH0037	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0037	Flavonifractor_plautii_ATCC_29863	1
MH0037	Anaerostipes_hadrus_DSM_3319	1
MH0037	Faecalibacterium_prausnitzii_M21_2	1
MH0037	Clostridium_sporogenes_ATCC_15579	1
MH0037	Faecalibacterium_prausnitzii_A2_165	1
MH0037	Eubacterium_hallii_L2_7	1
MH0037	Faecalibacterium_prausnitzii_SL3_3	1
MH0037	Roseburia_intestinalis_L1_82	1
MH0037	Eubacterium_cylindroides_T2_87	1
MH0037	Faecalibacterium_prausnitzii_L2_6	1
MH0037	Clostridium_bolteae_ATCC_BAA_613	1
MH0037	Blautia_obeum_ATCC_29174	1
MH0037	Ruminococcus_torques_L2_14	1
MH0037	Ruminococcus_obeum_A2_162	1
MH0037	Bifidobacterium_adolescentis_ATCC_15703	1
MH0334	Faecalibacterium_prausnitzii_M21_2	1
MH0334	Faecalibacterium_prausnitzii_SL3_3	1
MH0334	Clostridium_sporogenes_ATCC_15579	1
MH0334	Eubacterium_cellulosolvens_6	1
MH0334	Eubacterium_hallii_DSM_3353	1
MH0334	Anaerostipes_hadrus_DSM_3319	1
MH0334	Flavonifractor_plautii_ATCC_29863	1
MH0334	Faecalibacterium_prausnitzii_A2_165	1
MH0334	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0334	Eubacterium_hallii_L2_7	1
MH0334	Eubacterium_cylindroides_T2_87	1
MH0334	Roseburia_intestinalis_L1_82	1
MH0334	Roseburia_hominis_A2_183	1
MH0334	Faecalibacterium_prausnitzii_L2_6	1
MH0334	Coprococcus_catus_GD_7	1
MH0334	Clostridium_bolteae_ATCC_BAA_613	1
MH0334	Ruminococcus_torques_L2_14	1
MH0334	Ruminococcus_obeum_A2_162	1
MH0334	Blautia_obeum_ATCC_29174	1
MH0334	Bifidobacterium_adolescentis_ATCC_15703	1
MH0177	Roseburia_hominis_A2_183	1
MH0177	Eubacterium_hallii_DSM_3353	1
MH0177	Coprococcus_catus_GD_7	1
MH0177	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0177	Flavonifractor_plautii_ATCC_29863	1
MH0177	Anaerostipes_hadrus_DSM_3319	1
MH0177	Faecalibacterium_prausnitzii_M21_2	1
MH0177	Clostridium_sporogenes_ATCC_15579	1
MH0177	Faecalibacterium_prausnitzii_A2_165	1
MH0177	Eubacterium_hallii_L2_7	1
MH0177	Faecalibacterium_prausnitzii_SL3_3	1
MH0177	Roseburia_intestinalis_L1_82	1
MH0177	Eubacterium_cylindroides_T2_87	1
MH0177	Faecalibacterium_prausnitzii_L2_6	1
MH0177	Bifidobacterium_adolescentis_ATCC_15703	1
MH0177	Blautia_obeum_ATCC_29174	1
MH0177	Ruminococcus_obeum_A2_162	1
MH0177	Ruminococcus_torques_L2_14	1
MH0038	Faecalibacterium_prausnitzii_M21_2	1
MH0038	Faecalibacterium_prausnitzii_SL3_3	1
MH0038	Clostridium_sporogenes_ATCC_15579	1
MH0038	Eubacterium_hallii_DSM_3353	1
MH0038	Anaerostipes_hadrus_DSM_3319	1
MH0038	Flavonifractor_plautii_ATCC_29863	1
MH0038	Faecalibacterium_prausnitzii_A2_165	1
MH0038	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0038	Eubacterium_hallii_L2_7	1
MH0038	Eubacterium_cylindroides_T2_87	1
MH0038	Roseburia_intestinalis_L1_82	1
MH0038	Roseburia_hominis_A2_183	1
MH0038	Faecalibacterium_prausnitzii_L2_6	1
MH0038	Coprococcus_catus_GD_7	1
MH0038	Blautia_obeum_ATCC_29174	1
MH0038	Ruminococcus_obeum_A2_162	1
MH0038	Ruminococcus_torques_L2_14	1
MH0038	Clostridium_bolteae_ATCC_BAA_613	1
MH0057	Roseburia_hominis_A2_183	1
MH0057	Eubacterium_hallii_DSM_3353	1
MH0057	Coprococcus_catus_GD_7	1
MH0057	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0057	Flavonifractor_plautii_ATCC_29863	1
MH0057	Anaerostipes_hadrus_DSM_3319	1
MH0057	Faecalibacterium_prausnitzii_M21_2	1
MH0057	Acidaminococcus_intestini_RyC_MR95	1
MH0057	Faecalibacterium_prausnitzii_A2_165	1
MH0057	Eubacterium_hallii_L2_7	1
MH0057	Faecalibacterium_prausnitzii_SL3_3	1
MH0057	Roseburia_intestinalis_L1_82	1
MH0057	Eubacterium_cylindroides_T2_87	1
MH0057	Faecalibacterium_prausnitzii_L2_6	1
MH0057	Blautia_obeum_ATCC_29174	1
MH0057	Ruminococcus_obeum_A2_162	1
MH0057	Ruminococcus_torques_L2_14	1
MH0057	Clostridium_bolteae_ATCC_BAA_613	1
MH0372	Escherichia_coli_O157_H7_str_Sakai	1
MH0372	Roseburia_hominis_A2_183	1
MH0372	Eubacterium_hallii_DSM_3353	1
MH0372	Coprococcus_catus_GD_7	1
MH0372	Shigella_dysenteriae_Sd197	1
MH0372	Clostridium_difficile_R20291	1
MH0372	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0372	Shigella_sonnei_Ss046	1
MH0372	Clostridium_perfringens_ATCC_13124	1
MH0372	Escherichia_coli_UTI89_UPEC	1
MH0372	Clostridium_difficile_NAP07	1
MH0372	Flavonifractor_plautii_ATCC_29863	1
MH0372	Anaerostipes_hadrus_DSM_3319	1
MH0372	Clostridium_difficile_NAP08	1
MH0372	Faecalibacterium_prausnitzii_M21_2	1
MH0372	Clostridium_sporogenes_ATCC_15579	1
MH0372	Faecalibacterium_prausnitzii_A2_165	1
MH0372	Clostridium_difficile_CD196	1
MH0372	Escherichia_fergusonii_ATCC_35469	1
MH0372	Acidaminococcus_fermentans_DSM_20731	1
MH0372	Eubacterium_hallii_L2_7	1
MH0372	Faecalibacterium_prausnitzii_SL3_3	1
MH0372	Roseburia_intestinalis_L1_82	1
MH0372	Escherichia_albertii_TW07627	1
MH0372	Eubacterium_cylindroides_T2_87	1
MH0372	Escherichia_albertii_KF1	1
MH0372	Eubacterium_cellulosolvens_6	1
MH0372	Eubacterium_sulci_ATCC_35585	1
MH0372	Peptostreptococcus_anaerobius_DSM_2949	1
MH0372	Faecalibacterium_prausnitzii_L2_6	1
MH0372	Ruminococcus_torques_L2_14	1
MH0372	Ruminococcus_obeum_A2_162	1
MH0372	Bifidobacterium_adolescentis_ATCC_15703	1
MH0372	Blautia_obeum_ATCC_29174	1
MH0372	Clostridium_bolteae_ATCC_BAA_613	1
MH0372	Escherichia_coli_str_K_12_substr_MG1655	1
MH0252	Clostridium_botulinum_F_str_230613	1
MH0252	Fusobacterium_gonidiaformans_3_1_5R	1
MH0252	Acidaminococcus_intestini_RyC_MR95	1
MH0252	Acidaminococcus_fermentans_DSM_20731	1
MH0252	Shigella_dysenteriae_Sd197	1
MH0252	Shigella_sonnei_Ss046	1
MH0252	Finegoldia_magna_ATCC_29328	1
MH0252	Faecalibacterium_prausnitzii_M21_2	1
MH0252	Faecalibacterium_prausnitzii_SL3_3	1
MH0252	Eubacterium_limosum_KIST612	1
MH0252	Clostridium_sporogenes_ATCC_15579	1
MH0252	Filifactor_alocis_ATCC_35896	1
MH0252	Clostridium_difficile_CD196	1
MH0252	Eubacterium_cellulosolvens_6	1
MH0252	Eubacterium_hallii_DSM_3353	1
MH0252	Clostridium_botulinum_A_str_Hall	1
MH0252	Clostridium_sordellii_ATCC_9714	1
MH0252	Anaerostipes_hadrus_DSM_3319	1
MH0252	Porphyromonas_asaccharolytica_DSM_20707	1
MH0252	Flavonifractor_plautii_ATCC_29863	1
MH0252	Eubacterium_sulci_ATCC_35585	1
MH0252	Faecalibacterium_prausnitzii_A2_165	1
MH0252	Escherichia_albertii_KF1	1
MH0252	Clostridium_butyricum_DSM_10702	1
MH0252	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0252	Clostridium_tyrobutyricum_DSM_2637	1
MH0252	Escherichia_coli_O157_H7_str_Sakai	1
MH0252	Eubacterium_hallii_L2_7	1
MH0252	Clostridium_botulinum_E1_str_BoNT_E_Beluga	1
MH0252	Eubacterium_cylindroides_T2_87	1
MH0252	Fusobacterium_gonidiaformans_ATCC_25563	1
MH0252	Megasphaera_elsdenii_DSM_20460	1
MH0252	Clostridium_difficile_R20291	1
MH0252	Clostridium_perfringens_ATCC_13124	1
MH0252	Escherichia_albertii_TW07627	1
MH0252	Clostridium_botulinum_A_str_ATCC_3502	1
MH0252	Escherichia_coli_UTI89_UPEC	1
MH0252	Clostridium_botulinum_Bf	1
MH0252	Roseburia_intestinalis_L1_82	1
MH0252	Peptostreptococcus_anaerobius_DSM_2949	1
MH0252	Porphyromonas_gingivalis_W83	1
MH0252	Clostridium_difficile_NAP07	1
MH0252	Clostridium_butyricum_E4_str_BoNT_E_BL5262	1
MH0252	Roseburia_hominis_A2_183	1
MH0252	Clostridium_botulinum_A_str_ATCC_19397	1
MH0252	Clostridium_difficile_NAP08	1
MH0252	Butyrivibrio_fibrisolvens_16_4	1
MH0252	Escherichia_fergusonii_ATCC_35469	1
MH0252	Tannerella_forsythia_ATCC_43037	1
MH0252	Faecalibacterium_prausnitzii_L2_6	1
MH0252	Coprococcus_catus_GD_7	1
MH0252	Bifidobacterium_adolescentis_ATCC_15703	1
MH0252	Clostridium_bolteae_ATCC_BAA_613	1
MH0252	Streptococcus_constellatus_subsp_constellatus_SK53	1
MH0252	Streptococcus_anginosus_1_2_62CV	1
MH0252	Ruminococcus_obeum_A2_162	1
MH0252	Escherichia_coli_str_K_12_substr_MG1655	1
MH0252	Streptococcus_constellatus_subsp_pharyngis_SK1060	1
MH0252	Blautia_obeum_ATCC_29174	1
MH0252	Ruminococcus_torques_L2_14	1
MH0388	Roseburia_hominis_A2_183	1
MH0388	Eubacterium_hallii_DSM_3353	1
MH0388	Coprococcus_catus_GD_7	1
MH0388	Clostridium_difficile_R20291	1
MH0388	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0388	Citrobacter_freundii_UCI_31	1
MH0388	Clostridium_difficile_NAP07	1
MH0388	Flavonifractor_plautii_ATCC_29863	1
MH0388	Anaerostipes_hadrus_DSM_3319	1
MH0388	Hafnia_alvei_ATCC_51873	1
MH0388	Clostridium_difficile_NAP08	1
MH0388	Faecalibacterium_prausnitzii_M21_2	1
MH0388	Clostridium_sporogenes_ATCC_15579	1
MH0388	Faecalibacterium_prausnitzii_A2_165	1
MH0388	Clostridium_difficile_CD196	1
MH0388	Acidaminococcus_fermentans_DSM_20731	1
MH0388	Megasphaera_elsdenii_DSM_20460	1
MH0388	Raoultella_planticola_ATCC_33531	1
MH0388	Eubacterium_hallii_L2_7	1
MH0388	Faecalibacterium_prausnitzii_SL3_3	1
MH0388	Roseburia_intestinalis_L1_82	1
MH0388	Hafnia_alvei_BIDMC_31	1
MH0388	Eubacterium_cylindroides_T2_87	1
MH0388	Eubacterium_cellulosolvens_6	1
MH0388	Citrobacter_freundii_ATCC_8090	1
MH0388	Faecalibacterium_prausnitzii_L2_6	1
MH0388	Ruminococcus_torques_L2_14	1
MH0388	Ruminococcus_obeum_A2_162	1
MH0388	Clostridium_bolteae_ATCC_BAA_613	1
MH0388	Bifidobacterium_adolescentis_ATCC_15703	1
MH0388	Blautia_obeum_ATCC_29174	1
MH0358	Roseburia_hominis_A2_183	1
MH0358	Eubacterium_hallii_DSM_3353	1
MH0358	Coprococcus_catus_GD_7	1
MH0358	Clostridium_difficile_R20291	1
MH0358	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0358	Clostridium_difficile_NAP07	1
MH0358	Flavonifractor_plautii_ATCC_29863	1
MH0358	Anaerostipes_hadrus_DSM_3319	1
MH0358	Clostridium_difficile_NAP08	1
MH0358	Butyrivibrio_fibrisolvens_16_4	1
MH0358	Faecalibacterium_prausnitzii_M21_2	1
MH0358	Clostridium_sporogenes_ATCC_15579	1
MH0358	Faecalibacterium_prausnitzii_A2_165	1
MH0358	Porphyromonas_asaccharolytica_DSM_20707	1
MH0358	Clostridium_difficile_CD196	1
MH0358	Eubacterium_hallii_L2_7	1
MH0358	Faecalibacterium_prausnitzii_SL3_3	1
MH0358	Roseburia_intestinalis_L1_82	1
MH0358	Eubacterium_cylindroides_T2_87	1
MH0358	Faecalibacterium_prausnitzii_L2_6	1
MH0358	Ruminococcus_obeum_A2_162	1
MH0358	Clostridium_bolteae_ATCC_BAA_613	1
MH0358	Blautia_obeum_ATCC_29174	1
MH0358	Ruminococcus_torques_L2_14	1
MH0371	Acidaminococcus_intestini_RyC_MR95	1
MH0371	Acidaminococcus_fermentans_DSM_20731	1
MH0371	Faecalibacterium_prausnitzii_M21_2	1
MH0371	Faecalibacterium_prausnitzii_SL3_3	1
MH0371	Clostridium_sporogenes_ATCC_15579	1
MH0371	Filifactor_alocis_ATCC_35896	1
MH0371	Clostridium_difficile_CD196	1
MH0371	Eubacterium_cellulosolvens_6	1
MH0371	Eubacterium_hallii_DSM_3353	1
MH0371	Anaerostipes_hadrus_DSM_3319	1
MH0371	Flavonifractor_plautii_ATCC_29863	1
MH0371	Eubacterium_sulci_ATCC_35585	1
MH0371	Faecalibacterium_prausnitzii_A2_165	1
MH0371	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0371	Eubacterium_hallii_L2_7	1
MH0371	Eubacterium_cylindroides_T2_87	1
MH0371	Megasphaera_elsdenii_DSM_20460	1
MH0371	Clostridium_difficile_R20291	1
MH0371	Roseburia_intestinalis_L1_82	1
MH0371	Peptostreptococcus_anaerobius_DSM_2949	1
MH0371	Porphyromonas_gingivalis_W83	1
MH0371	Clostridium_difficile_NAP07	1
MH0371	Roseburia_hominis_A2_183	1
MH0371	Clostridium_difficile_NAP08	1
MH0371	Butyrivibrio_fibrisolvens_16_4	1
MH0371	Faecalibacterium_prausnitzii_L2_6	1
MH0371	Coprococcus_catus_GD_7	1
MH0371	Streptococcus_cristatus_ATCC_51100	1
MH0371	Clostridium_bolteae_ATCC_BAA_613	1
MH0371	Ruminococcus_obeum_A2_162	1
MH0371	Streptococcus_constellatus_subsp_pharyngis_SK1060	1
MH0371	Blautia_obeum_ATCC_29174	1
MH0371	Ruminococcus_torques_L2_14	1
MH0371	Streptococcus_constellatus_subsp_constellatus_SK53	1
MH0371	Streptococcus_anginosus_1_2_62CV	1
MH0386	Roseburia_hominis_A2_183	1
MH0386	Eubacterium_hallii_DSM_3353	1
MH0386	Coprococcus_catus_GD_7	1
MH0386	Clostridium_difficile_R20291	1
MH0386	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0386	Clostridium_difficile_NAP07	1
MH0386	Flavonifractor_plautii_ATCC_29863	1
MH0386	Anaerostipes_hadrus_DSM_3319	1
MH0386	Clostridium_difficile_NAP08	1
MH0386	Butyrivibrio_fibrisolvens_16_4	1
MH0386	Faecalibacterium_prausnitzii_M21_2	1
MH0386	Clostridium_sporogenes_ATCC_15579	1
MH0386	Clostridium_butyricum_DSM_10702	1
MH0386	Faecalibacterium_prausnitzii_A2_165	1
MH0386	Clostridium_difficile_CD196	1
MH0386	Acidaminococcus_fermentans_DSM_20731	1
MH0386	Clostridium_butyricum_E4_str_BoNT_E_BL5262	1
MH0386	Eubacterium_hallii_L2_7	1
MH0386	Faecalibacterium_prausnitzii_SL3_3	1
MH0386	Roseburia_intestinalis_L1_82	1
MH0386	Eubacterium_cylindroides_T2_87	1
MH0386	Brachyspira_pilosicoli_B2904	1
MH0386	Eubacterium_cellulosolvens_6	1
MH0386	Eubacterium_sulci_ATCC_35585	1
MH0386	Faecalibacterium_prausnitzii_L2_6	1
MH0386	Ruminococcus_torques_L2_14	1
MH0386	Blautia_obeum_ATCC_29174	1
MH0386	Clostridium_bolteae_ATCC_BAA_613	1
